filename,id,name,pos,season,total,average
current,4361411,Pat Freiermuth,te,2024,714.460753823,47.630716921533335
current,4241470,Xavier McKinney,dp,2023,1161.5,68.32352941176471
current,4241470,Xavier McKinney,dp,2024,1057.356883335,62.197463725588236
current,4240542,Nate Hobbs,dp,2023,842.0,64.76923076923077
current,4240542,Nate Hobbs,dp,2024,1082.1768630349998,63.65746253147057
current,4373626,Tyler Allgeier,rb,2023,648.1,38.12352941176471
current,4373626,Tyler Allgeier,rb,2024,706.365591516,50.454685108285716
current,4259166,Terrel Bernard,dp,2023,1479.5,87.02941176470588
current,4259166,Terrel Bernard,dp,2024,1290.4780407100002,75.91047298294119
current,-14004,Bengals Coach,hc,2023,929.0,54.64705882352941
current,-14004,Bengals Coach,hc,2024,1104.1996818,64.95292245882354
current,-14015,Dolphins Coach,hc,2023,1283.0,75.47058823529412
current,-14015,Dolphins Coach,hc,2024,1060.2373711999999,62.36690418823529
current,16460,Adam Thielen,wr,2023,1236.2,72.71764705882353
current,16460,Adam Thielen,wr,2024,891.710475776,59.44736505173333
current,-16004,Bengals D/ST,def,2023,1486.0,87.41176470588235
current,-16004,Bengals D/ST,def,2024,1560.1924548449997,91.77602675558822
current,4426405,Trent McDuffie,dp,2023,915.5,57.21875
current,4426405,Trent McDuffie,dp,2024,1015.54774769,59.73810280529412
current,4258595,Cole Kmet,te,2023,910.9,53.58235294117647
current,4258595,Cole Kmet,te,2024,676.6934554711,45.11289703140667
current,3110565,Quincy Williams,dp,2023,1555.0,91.47058823529412
current,3110565,Quincy Williams,dp,2024,1327.6369609049998,78.09629181794116
current,3121003,Taron Johnson,dp,2023,1017.0,59.8235294117647
current,3121003,Taron Johnson,dp,2024,1035.078269085,60.886957005000006
current,3728266,Christian Wilkins,dp,2023,762.5,44.85294117647059
current,3728266,Christian Wilkins,dp,2024,621.2891893,36.546422899999996
current,3925345,Minkah Fitzpatrick,dp,2023,557.0,55.7
current,3925345,Minkah Fitzpatrick,dp,2024,993.1604121399998,58.42120071411764
current,-14002,Bills Coach,hc,2023,1247.0,73.3529411764706
current,-14002,Bills Coach,hc,2024,1039.2029134,61.12958314117647
current,4379416,Quay Walker,dp,2023,981.0,70.07142857142857
current,4379416,Quay Walker,dp,2024,1253.84623934,73.75566113764705
current,14880,Kirk Cousins,qb,2023,865.6,108.2
current,14880,Kirk Cousins,qb,2024,1385.509669288,92.36731128586666
current,4046675,Julian Love,dp,2023,1246.5,73.32352941176471
current,4046675,Julian Love,dp,2024,1048.70792394,61.688701408235296
current,3046779,Jared Goff,qb,2023,1563.0,91.94117647058823
current,3046779,Jared Goff,qb,2024,1302.1117854860001,86.80745236573334
current,3918330,Logan Wilson,dp,2023,1344.5,79.08823529411765
current,3918330,Logan Wilson,dp,2024,1281.149838485,75.361755205
current,16720,C.J. Mosley,dp,2023,1318.0,77.52941176470588
current,16720,C.J. Mosley,dp,2024,1258.511966835,74.03011569617648
current,4037361,Charvarius Ward,dp,2023,1022.0,60.11764705882353
